Id,PostId,Score,Text,CreationDate,UserId
"14626749","6866485","0","Doesn't work with OS x. - I get ""ambiguous argument 'HEAD^' ... Unknow revision or  path not in the working tree"". Using he tilde version makes no difference. But git log and git status both appear to show there is a valid commit in place","2012-06-22 10:53:40","153422"
"14629085","6866485","1","@Kyralessa - yes, I think that might be the problem. In this case, I committed something I thought was small - and when I tried to Push, I found it was 400 MB of data (!) (a deep nested Resources folder containing video and music files). So, I need to undo the commit, but keep the source files, and I'll commit them later, when I have better net connection - or to a different repo.","2012-06-22 12:35:31","153422"
"75374188","43672227","0","for '==' dataType  is not important","2017-05-25 12:04:43","6180115"
"14631942","178450","24","Here's a simple benchmark testing is() against regexp:http://jsperf.com/jquery-is-vs-regexp-for-css-visibility. Conclusion: if you're out for performance, use regexp over is() (since is() looks for all hidden nodes first before looking at the actual element).","2012-06-22 02:12:11","219324"
"91864751","47475081","1","Well most of the js devs are web developers, and we won't understand what bitwise operators do, because we don't use them most of the times we develop. Actually I never needed any of them, and I am a js dev since '97. So your example code is still totally unreadable to the average web developer who will read it. Not to mention that you still use single letter variable names, which makes it even more cryptic. Probably read Clean Code, maybe that helps: https://www.amazon.com/Clean-Code-Handbook-Software-Craftsmanship/dp/0132350882","2018-09-22 10:16:42","607033"
"336039","522569","10","That should probably be `xrange` for pre-3.0.","2009-02-06 10:52:56","46387"
"75387346","11227877","6","I would recommend a look at: https://en.wikibooks.org/wiki/Optimizing_C%2B%2B/Writing_efficient_code/Performance_improving_features  which provides a good discussion with examples of this topic including some that are not mentioned in any comments that i have seen regarding this question.","2017-05-25 05:51:33","7886227"
"45257825","19506355","15","@MichaelMcGinnis After merging locally, you would have to push your changes to github. `git push origin master`","2015-02-11 10:50:56","405096"
"60472239","682343","2","Why not just delete the hidden .git folder lol.. and do git init again... (assuming you're making the git repo for the FIRST time and have not done any commits)","2016-04-05 02:16:48","2669960"
"29624617","10314837","6","Why not `bool(cond)` instead of `cond is True`?  The former checks the truthiness of `cond`, the latter checks for pointer-equality with the `True` object.  As highlighted by @AndrewCecil, `""blob""` is truthy but it `is not True`.","2013-11-11 04:11:06","58668"
"14647029","5361169","24","**FINALLY**. git clean -f -d  is handy when make clean fails to clean everything.","2012-06-23 04:32:08","416646"
"60478262","2003515","14","@KolobCanyon You only have to use -D if the branch has not been merged into another branch.","2016-04-05 04:27:15","1198190"
"60483599","52719","0","@T.J.Crowder How in the world does Git know how to revert an untracked file? Does it just delete it?","2016-04-05 06:44:19","937377"
"45268993","27275530","1","This solution is better because you have not to control which EditText pass as a parameter to hideSoftInputFromWindow() method. It works great!!","2015-02-12 08:20:14","2335052"
"45271957","14479678","0","After I wrote this, I use it every time. It helped me to became a bit more efficient and the job is less boring now.","2015-02-12 09:48:34","897373"
"107816278","419185","3","@user471651 In the food for thought section, `from foo2 import functionB` will trigger the Python interpreter to reload `foo2.py` a second time, but this second time it'll have `__name__='foo2'` instead of `__name__='__main__'`. There will be *two* copies of `functionB` in RAM. `functionA` in `__main__` will call the version loaded as `foo2.functionB`, not the `__main__.functionB` copy.","2020-03-30 10:49:19","25050"
"29647012","16693578","17","This implementation is incorrect. Certain characters of the GUID require special treatment (e.g. the 13th digit needs to be the number 4).","2013-11-12 08:12:27","1945651"
"60501201","52719","1","@NathanArthur: Right. Git puts the untracked file in the stash, and then deletes it from the working tree. Restoring the stash copies the untracked file into the working tree, so it shows up as a new untracked file again.","2016-04-06 07:02:47","157247"
"91892826","1125968","3","Short answer: delete and re-create branch.
1. Delete branch: `git branch <branch> -D`
2. Reset to a commit before the conflict: `git reset <commit> --hard`
3. Re-create the branch: `git branch <branch>`
4. Set tracking to the server: `git --set-upstream-to=origin/<branch> <branch>
5. Pull: `git pull`","2018-09-24 08:54:52","8186898"
"107824954","1125968","0","You may be looking for this question instead: instead https://stackoverflow.com/q/1628088/1148030
""Reset local repository branch to be just like remote repository HEAD""
For example if the remote has been force pushed and you want pull it and discard the previous incarnation of the branch that you have. (Some other questions point to this question as their duplicate, but I think they should point to this other question.)","2020-03-31 08:05:23","1148030"
"14664387","8743292","9","It ""didn't work"" because `'false'` was converted to boolean value which resulted in `true` - empty string evaluates to `false` thus it ""worked"". See [this fiddle](http://jsfiddle.net/rDt2P/) for example of what I mean.","2012-06-24 11:41:31","447356"
"75410509","24248152","1","You may want to add `|| typeof target[name] !== ""undefined""` when testing `if (target === to_add[name]) { continue; }` to not overwrite the existing members of `target`. For example `var a={hello:""world"", foo:""bar""}; var b={hello:""you""}; extend(b, a);` we expect to find `b => {hello:""you"", foo:""bar""}`, but with your code we find: `b => {hello:""world"", foo:""bar""}`","2017-05-26 10:05:43","1134119"
"75423088","394814","1","what if there are multiple conditions ?","2017-05-26 03:31:44","6275103"
"14679419","8439617","0","@Simon, the text-transform capitalizes first letter of every word and this is what Robert wants","2012-06-25 08:42:58","229461"
"60520433","22537629","23","Whenever you need json as config (where comments _are_ needed) - name your file "".js"" instead of "".json"".. js can of course handle any valid json object and additionally _can_ handle comments.. That's the reason why it is ""webpack.config.js"" and not ""webpack.config.json"" (well there's a lot more reasons for that too in webpack :P)","2016-04-06 02:20:46","1214508"
"410738","135248","44","Hardcoding colors in your CSS would prevent the browser from using custom colors the user may define, which can be a problem with accessibility.","2009-02-28 07:21:02","41283"
"45310820","21197260","1","Thank you! You saved half a day of my work. However I could not exit reflog mode with any command.","2015-02-13 08:42:55","1576481"
"45316205","19572740","13","ahahah :) it's up to you: use -d if you want to see git crying or -D if you want to cry.","2015-02-13 11:21:07","450148"
"91931368","22345808","0","This answer is unsalvageable because it is formed around quoting nonsense. The answer from pspi is correct and should be voted up. 
The terminology is not somehow misleading. It is nonsense. If you call a dog a horse, and then you say that horses eat meat and bark you're not talking something somehow misleading.","2018-09-25 10:02:01","5479362"
